Year,State,County,Population,Deaths,Death Rate per 100k
2014,MI,Macomb,860112,249,28.949718176
2014,MI,Wayne,1764804,462,26.178544473
2014,MN,Sherburne,91126,10,10.973816474
2014,MN,Stearns,152912,10,6.539709114
2014,MN,Olmsted,150287,15,9.980903205
2014,MN,Dakota,412529,19,4.605736809
2014,MN,Washington,249283,20,8.023009993
2014,MN,Anoka,341864,25,7.312849554
2014,MN,St. Louis,200949,33,16.422077243
2014,MN,Ramsey,532655,57,10.701110475
2014,MN,Hennepin,1212064,134,11.055521821
2014,MS,Hinds,243729,10,4.102917585
2014,MS,Madison,101688,12,11.800802455
2014,MS,Rankin,148070,14,9.454987506
2014,MS,DeSoto,170913,20,11.701860011
2014,MS,Jackson,141137,30,21.255942807
2014,MS,Harrison,199058,42,21.099378071
2014,MO,Christian,82101,10,12.180119609
2014,MO,Dunklin,31344,11,35.094435937
2014,MO,Lincoln,54249,11,20.276871463
2014,MO,Butler,42972,13,30.252257284
2014,MO,Cass,100889,13,12.885448364
2014,MO,Boone,172717,14,8.105745236
2014,MO,Buchanan,89486,14,15.644905348
2014,MO,Clay,233682,17,7.274843591
2014,MO,Jasper,117543,17,14.46279234
2014,MO,Franklin,102084,22,21.550879668
2014,MO,St. Francois,65960,29,43.966040024
2014,MO,St. Charles,379493,60,15.810568311
2014,MO,Greene,285865,64,22.38819023
2014,MO,Jefferson,222716,69,30.981159863
2014,MO,Jackson,683191,103,15.076311017
2014,MO,St. Louis city,317419,116,36.5447563
2014,MO,St. Louis,1001876,172,17.16779322
2014,MT,Flathead,94924,10,10.534743584
2014,MT,Yellowstone,155634,16,10.280529961
2014,MT,Lewis and Clark,65856,17,25.813896987
2014,NE,Lancaster,301795,20,6.627015027
2014,NE,Douglas,543244,41,7.547253168
2014,NV,Douglas,47536,10,21.036687984
2014,NV,Carson City,54522,11,20.175342064
2014,NV,Washoe,440078,72,16.360736051
2014,NV,Clark,2069681,340,16.427652377
2014,NH,Belknap,60305,11,18.240610231
2014,NH,Cheshire,76115,11,14.451816331
2014,NH,Coos,31653,12,37.911098474
2014,NH,Grafton,89658,14,15.614892146
2014,NH,Strafford,125604,37,29.457660584
2014,NH,Merrimack,147171,38,25.820304272
2014,NH,Rockingham,300621,66,21.954554073
2014,NH,Hillsborough,405184,106,26.160954036
2014,NJ,Hunterdon,126067,13,10.311976965
2014,NJ,Sussex,144909,14,9.661235672
2014,NJ,Warren,106917,15,14.029574343
2014,NJ,Cape May,95344,16,16.781339151
2014,NJ,Somerset,332568,30,9.020711554
2014,NJ,Cumberland,157389,31,19.69642097
2014,NJ,Mercer,371537,40,10.7660879
2014,NJ,Union,552939,41,7.414922803
2014,NJ,Morris,499727,47,9.405135204
2014,NJ,Passaic,508856,52,10.219001053
2014,NJ,Hudson,669115,54,8.070361597
2014,NJ,Atlantic,275209,58,21.074892173
2014,NJ,Gloucester,290951,63,21.653130596
2014,NJ,Burlington,449722,70,15.565171373
2014,NJ,Bergen,933572,81,8.676352761
2014,NJ,Essex,795723,91,11.436140466
2014,NJ,Middlesex,836297,108,12.914072393
2014,NJ,Monmouth,629279,108,17.162498669
2014,NJ,Camden,511038,128,25.04706108
2014,NJ,Ocean,586301,128,21.831789473
2014,NM,Lea,69999,11,15.714510207
2014,NM,Eddy,56395,15,26.598102669
2014,NM,Otero,65082,17,26.120893642
2014,NM,Valencia,75817,21,27.698273474
2014,NM,San Juan,123785,22,17.772751141
2014,NM,Sandoval,137608,30,21.801058078
2014,NM,Dona Ana,213676,36,16.847938
2014,NM,Santa Fe,148164,39,26.322183526
2014,NM,Rio Arriba,39777,40,100.560625487
2014,NM,Bernalillo,675551,181,26.792943834
2014,NY,Columbia,62122,10,16.097356814
2014,NY,Greene,47967,10,20.847666104
2014,NY,St. Lawrence,111400,10,8.976660682
2014,NY,Ontario,109707,11,10.026707503
2014,NY,Clinton,81632,12,14.700117601
2014,NY,Madison,72369,12,16.581685528
2014,NY,Steuben,98394,12,12.195865602
2014,NY,Tioga,49870,14,28.072989773
2014,NY,Tompkins,104691,14,13.372687242
2014,NY,Jefferson,119103,15,12.594141206
2014,NY,Putnam,99487,15,15.077346789
2014,NY,Oswego,120913,16,13.232654884
2014,NY,Chautauqua,132053,17,12.873618926
2014,NY,Rockland,323866,20,6.175393527
2014,NY,Sullivan,75943,21,27.652318186
2014,NY,Saratoga,224921,22,9.78121207
2014,NY,Ulster,180445,22,12.192080689
2014,NY,Niagara,213525,32,14.986535534
2014,NY,Albany,308171,35,11.357330833
2014,NY,Broome,197349,39,19.761944575
2014,NY,Oneida,232871,41,17.606314225
2014,NY,Dutchess,296579,45,15.173023039
2014,NY,Orange,376099,68,18.080345866
2014,NY,Onondaga,468196,73,15.591760716
2014,NY,Richmond,473279,81,17.114640624
2014,NY,Westchester,972634,84,8.636342139
2014,NY,Monroe,749857,104,13.869311082
2014,NY,Erie,922835,138,14.953919173
2014,NY,Queens,2321580,149,6.418042885
2014,NY,Nassau,1358627,165,12.144613643
2014,NY,New York,1636268,173,10.572840146
2014,NY,Bronx,1438159,207,14.393401564
2014,NY,Kings,2621793,233,8.88704791
2014,NY,Suffolk,1502968,250,16.633754012
2014,NC,Beaufort,47585,10,21.015025743
2014,NC,Bladen,34657,10,28.854199729
2014,NC,Columbus,56953,10,17.558337577
2014,NC,Granville,58500,10,17.094017094
2014,NC,Lincoln,79829,10,12.526775984
2014,NC,Wayne,124456,10,8.034968182
2014,NC,Henderson,111149,11,9.896625251
2014,NC,Johnston,181423,11,6.063178318
2014,NC,Nash,94357,11,11.657852624
2014,NC,Moore,93077,12,12.892551328
2014,NC,Yadkin,37792,13,34.398814564
2014,NC,Caldwell,81484,14,17.181287124
2014,NC,Cleveland,97076,14,14.421690222
2014,NC,Craven,104510,14,13.395847287
2014,NC,Harnett,126666,15,11.84216759
2014,NC,Carteret,68811,16,23.252096322
2014,NC,Sampson,64050,16,24.980483997
2014,NC,Surry,72968,16,21.927420239
2014,NC,Alamance,155792,18,11.553866694
2014,NC,Onslow,187589,18,9.595445362
2014,NC,Union,218568,18,8.235423301
2014,NC,Brunswick,118836,20,16.82991686
2014,NC,Randolph,142778,20,14.007760299
2014,NC,Robeson,134760,22,16.325319086
2014,NC,Durham,294460,23,7.810908103
2014,NC,Cabarrus,192103,24,12.493297866
2014,NC,Pitt,175354,25,14.256874665
2014,NC,Iredell,166675,26,15.599220039
2014,NC,Catawba,154534,27,17.47188321
2014,NC,Rowan,138630,27,19.47630383
2014,NC,Burke,89486,28,31.289810697
2014,NC,Buncombe,250539,31,12.373323115
2014,NC,Davidson,164072,32,19.503632552
2014,NC,Wilkes,68838,32,46.485952526
2014,NC,New Hanover,216298,36,16.643704519
2014,NC,Gaston,211127,43,20.366888176
2014,NC,Cumberland,326328,44,13.483366429
2014,NC,Guilford,512119,47,9.177554436
2014,NC,Forsyth,365298,53,14.508702484
2014,NC,Wake,998691,70,7.00917501
2014,NC,Mecklenburg,1012539,97,9.579877911
2014,ND,Cass,167005,14,8.382982545
2014,OH,Adams,28129,10,35.550499485
2014,OH,Preble,41586,10,24.046554129
2014,OH,Tuscarawas,92788,10,10.77725568
2014,OH,Champaign,39128,11,28.112860356
2014,OH,Geauga,94295,11,11.66551779
2014,OH,Hancock,75337,11,14.60105924
2014,OH,Seneca,55669,11,19.759650793
2014,OH,Guernsey,39590,12,30.310684516
2014,OH,Washington,61213,12,19.603678957
2014,OH,Clinton,41835,13,31.074459185
2014,OH,Darke,52196,13,24.906123075
2014,OH,Delaware,189113,13,6.874196909
2014,OH,Fayette,28800,13,45.138888889
2014,OH,Sandusky,60179,13,21.602220044
2014,OH,Wayne,115537,13,11.251806781
2014,OH,Allen,105040,14,13.328255903
2014,OH,Highland,43045,14,32.524102683
2014,OH,Belmont,69461,15,21.594851787
2014,OH,Brown,44116,17,38.534771965
2014,OH,Erie,75828,17,22.41915915
2014,OH,Fairfield,150381,17,11.3046196
2014,OH,Wood,129590,17,13.118296165
2014,OH,Medina,176029,18,10.225587829
2014,OH,Huron,58714,19,32.360254794
2014,OH,Miami,103900,19,18.286814244
2014,OH,Columbiana,105686,20,18.923982363
2014,OH,Jefferson,67694,23,33.976423317
2014,OH,Scioto,77258,23,29.770379766
2014,OH,Licking,169390,25,14.758840545
2014,OH,Ashtabula,99175,27,27.224602975
2014,OH,Marion,65720,27,41.083384054
2014,OH,Ross,77159,30,38.880752731
2014,OH,Portage,161882,32,19.767484958
2014,OH,Richland,121942,34,27.882107887
2014,OH,Clark,136554,39,28.560130058
2014,OH,Warren,221659,40,18.04573692
2014,OH,Greene,163820,43,26.248321328
2014,OH,Mahoning,233204,50,21.440455567
2014,OH,Trumbull,205175,55,26.806384793
2014,OH,Lake,229230,56,24.42961218
2014,OH,Stark,375736,61,16.23480316
2014,OH,Lorain,304216,74,24.324821837
2014,OH,Clermont,201560,83,41.178805319
2014,OH,Lucas,435286,119,27.338347661
2014,OH,Summit,541943,138,25.463932554
2014,OH,Butler,374158,152,40.624548987
2014,OH,Franklin,1231393,213,17.297483419
2014,OH,Hamilton,806631,256,31.736940435
2014,OH,Montgomery,533116,257,48.207144411
2014,OH,Cuyahoga,1259828,264,20.955241509
2014,OK,Garfield,63091,10,15.850121253
2014,OK,Le Flore,49761,10,20.096059163
2014,OK,Mayes,40816,10,24.500196002
2014,OK,Washington,51937,10,19.254096309
2014,OK,Pottawatomie,71811,11,15.317987495
2014,OK,Stephens,44493,11,24.722990133
2014,OK,Cherokee,48341,12,24.823648663
2014,OK,Rogers,89815,12,13.360797194
2014,OK,Delaware,41446,13,31.366114945
2014,OK,Grady,53854,13,24.139339696
2014,OK,Carter,48821,15,30.724483317
2014,OK,Sequoyah,41358,15,36.268678369
2014,OK,Canadian,129582,17,13.119106049
2014,OK,Pittsburg,44626,17,38.09438444
2014,OK,Creek,70632,19,26.899988674
2014,OK,Wagoner,75702,20,26.419381258
2014,OK,Comanche,125033,29,23.193876817
2014,OK,Muskogee,69966,29,41.448703656
2014,OK,Cleveland,269908,37,13.708374705
2014,OK,Tulsa,629598,110,17.47146592
2014,OK,Oklahoma,766215,156,20.359820677
2014,OR,Klamath,65455,10,15.277671683
2014,OR,Yamhill,101758,10,9.827237171
2014,OR,Douglas,106972,12,11.217888793
2014,OR,Lincoln,46406,13,28.013618929
2014,OR,Deschutes,170388,16,9.390332653
2014,OR,Josephine,83599,20,23.923731145
2014,OR,Marion,326110,22,6.746189936
2014,OR,Linn,119356,27,22.621401521
2014,OR,Jackson,210287,32,15.217298264
2014,OR,Washington,562998,42,7.460062025
2014,OR,Clackamas,394972,44,11.140030179
2014,OR,Lane,358337,66,18.418416184
2014,OR,Multnomah,776712,126,16.222229089
2014,PA,Greene,37843,11,29.067462939
2014,PA,Indiana,87706,11,12.541901352
2014,PA,Venango,53529,11,20.549608623
2014,PA,Centre,158742,12,7.559436066
2014,PA,Lycoming,116508,12,10.299721908
2014,PA,Wayne,51401,12,23.345849303
2014,PA,Northumberland,93944,13,13.838031168
2014,PA,Armstrong,67785,17,25.079294829
2014,PA,Lebanon,136359,17,12.467090548
2014,PA,Somerset,76218,17,22.30444252
2014,PA,Susquehanna,41920,17,40.553435115
2014,PA,Crawford,87175,19,21.795239461
2014,PA,Blair,125955,20,15.878686833
2014,PA,Franklin,152892,21,13.735185621
2014,PA,Carbon,64441,22,34.139755746
2014,PA,Lawrence,88771,22,24.782868279
2014,PA,Monroe,166314,26,15.633079596
2014,PA,Cumberland,243762,27,11.076377778
2014,PA,Schuylkill,145797,27,18.518899566
2014,PA,Mercer,114884,28,24.372410431
2014,PA,Northampton,300654,28,9.313030926
2014,PA,Butler,185943,34,18.285173413
2014,PA,Cambria,137732,36,26.137716725
2014,PA,Lackawanna,212719,37,17.39383882
2014,PA,Beaver,169392,38,22.433172759
2014,PA,Fayette,134086,38,28.340020584
2014,PA,Washington,208187,40,19.213495559
2014,PA,Dauphin,271453,50,18.419394886
2014,PA,Erie,278443,53,19.03441638
2014,PA,Lehigh,357823,60,16.768066893
2014,PA,Berks,413691,62,14.987031383
2014,PA,Lancaster,533320,65,12.187804695
2014,PA,Luzerne,318829,67,21.014399568
2014,PA,Chester,512784,71,13.845985834
2014,PA,Westmoreland,359320,99,27.552042747
2014,PA,York,440755,113,25.637826003
2014,PA,Montgomery,816857,129,15.792237809
2014,PA,Delaware,562960,143,25.401449481
2014,PA,Bucks,626685,158,25.212028372
2014,PA,Allegheny,1231255,294,23.878075622
2014,PA,Philadelphia,1560297,500,32.045181142
2014,RI,Bristol,49060,11,22.421524664
2014,RI,Washington,126653,30,23.686766204
2014,RI,Kent,165128,37,22.406860133
2014,RI,Providence,631974,148,23.418684946
2014,SC,Greenwood,69520,10,14.384349827
2014,SC,Dorchester,148469,11,7.408954058
2014,SC,Georgetown,60773,12,19.745610715
2014,SC,Beaufort,175852,13,7.392580124
2014,SC,Oconee,75192,20,26.598574316
2014,SC,Florence,139231,21,15.082847929
2014,SC,Berkeley,198205,24,12.108675361
2014,SC,Aiken,164753,30,18.209076618
2014,SC,Pickens,120368,33,27.415924498
2014,SC,York,245346,34,13.857980159
2014,SC,Anderson,192810,37,19.189876044
2014,SC,Richland,401566,41,10.210027741
2014,SC,Spartanburg,293542,43,14.648670378
2014,SC,Lexington,277888,48,17.273146016
2014,SC,Charleston,381015,50,13.122842933
2014,SC,Horry,298832,60,20.078171012
2014,SC,Greenville,482752,72,14.914490256
2014,SD,Minnehaha,182882,16,8.748810709
2014,TN,Carter,56886,11,19.336919453
2014,TN,DeKalb,19268,11,57.089474777
2014,TN,Dickson,50575,11,21.749876421
2014,TN,Hardin,25870,11,42.520293777
2014,TN,Loudon,50771,11,21.665911642
2014,TN,Cocke,35374,12,33.923220444
2014,TN,Franklin,41402,12,28.984107048
2014,TN,Hawkins,56735,12,21.150965013
2014,TN,McMinn,52626,12,22.802417056
2014,TN,Claiborne,31592,13,41.149658141
2014,TN,Williamson,205226,15,7.309015427
2014,TN,Sevier,95110,16,16.822626433
2014,TN,Campbell,39918,17,42.587303973
2014,TN,Cheatham,39764,17,42.752238205
2014,TN,Cumberland,57985,17,29.31792705
2014,TN,Anderson,75528,18,23.832221163
2014,TN,Greene,68335,18,26.340820956
2014,TN,Putnam,74165,20,26.966898133
2014,TN,Maury,85515,21,24.557095246
2014,TN,Wilson,125376,21,16.749617152
2014,TN,Blount,126339,22,17.413466942
2014,TN,Hamblen,63036,22,34.900691668
2014,TN,Washington,126242,22,17.42684685
2014,TN,Roane,52748,23,43.60354895
2014,TN,Montgomery,189961,24,12.634172277
2014,TN,Bradley,102975,25,24.277737315
2014,TN,Rutherford,288906,27,9.345600299
2014,TN,Sumner,172706,28,16.212523016
2014,TN,Sullivan,157047,41,26.10683426
2014,TN,Hamilton,351220,60,17.083309607
2014,TN,Davidson,668347,118,17.655499314
2014,TN,Knox,448644,128,28.530416098
2014,TN,Shelby,938803,148,15.764755758
2014,TX,Hardin,55621,10,17.978820949
2014,TX,Liberty,78117,10,12.801310854
2014,TX,Guadalupe,147250,11,7.470288625
2014,TX,San Patricio,66915,11,16.438765598
2014,TX,Tom Green,116608,11,9.433315038
2014,TX,Orange,83433,13,15.581364688
2014,TX,McLennan,243441,14,5.75088009
2014,TX,Parker,123164,14,11.366957877
2014,TX,Henderson,79290,15,18.91789633
2014,TX,Johnson,157456,15,9.526470887
2014,TX,Potter,121627,15,12.33278795
2014,TX,Kaufman,111236,16,14.383832572
2014,TX,Taylor,135143,16,11.839310952
2014,TX,Grayson,123534,17,13.761393624
2014,TX,Bell,329140,18,5.468797472
2014,TX,Midland,155830,19,12.192774177
2014,TX,Smith,218842,19,8.682062858
2014,TX,Brazoria,338124,20,5.914989767
2014,TX,Brazos,209152,21,10.040544676
2014,TX,Webb,266673,23,8.624795161
2014,TX,Wichita,132355,24,18.133051264
2014,TX,Hidalgo,831073,25,3.008159331
2014,TX,Lubbock,293974,29,9.864817977
2014,TX,Ector,153904,30,19.492670756
2014,TX,Jefferson,252235,31,12.290126271
2014,TX,Williamson,489250,31,6.336228922
2014,TX,Fort Bend,685345,34,4.961005041
2014,TX,Montgomery,518947,36,6.9371246
2014,TX,Denton,753363,42,5.575001692
2014,TX,Galveston,314198,45,14.322179008
2014,TX,Collin,885241,57,6.438924541
2014,TX,Nueces,356221,62,17.404925594
2014,TX,El Paso,833487,67,8.038517697
2014,TX,Travis,1151145,114,9.903183352
2014,TX,Bexar,1855866,176,9.483443309
2014,TX,Tarrant,1945360,185,9.509807953
2014,TX,Dallas,2518638,322,12.784687597
2014,TX,Harris,4441370,363,8.173153779
2014,UT,Carbon,20660,11,53.242981607
2014,UT,Cache,118343,12,10.140016731
2014,UT,Tooele,61598,20,32.468586642
2014,UT,Washington,151948,21,13.820517545
2014,UT,Davis,329692,44,13.345789403
2014,UT,Weber,240475,59,24.534774925
2014,UT,Utah,560974,85,15.152217393
2014,UT,Salt Lake,1091742,217,19.876490966
2014,VT,Chittenden,160531,18,11.212787561
2014,VA,Carroll,29621,10,33.759832551
2014,VA,Danville city,42444,10,23.56045613
2014,VA,Franklin,56358,10,17.743709855
2014,VA,Henry,52081,10,19.200860199
2014,VA,Roanoke city,99428,10,10.057529066
2014,VA,Russell,28023,10,35.684973058
2014,VA,Stafford,139992,10,7.143265329
2014,VA,Washington,54729,10,18.271848563
2014,VA,Wise,39935,10,25.040691123
2014,VA,Wythe,29121,10,34.3394801
2014,VA,Hampton city,136879,11,8.03629483
2014,VA,Spotsylvania,129188,11,8.51472273
2014,VA,Hanover,101918,12,11.774171393
2014,VA,Orange,35026,12,34.260263804
2014,VA,Pulaski,34322,12,34.962997494
2014,VA,Culpeper,49166,13,26.441036489
2014,VA,Frederick,82377,15,18.208966095
2014,VA,Tazewell,43452,15,34.520850594
2014,VA,Roanoke,93785,17,18.126566082
2014,VA,Chesapeake city,233371,19,8.141542865
2014,VA,Portsmouth city,96004,20,20.832465314
2014,VA,Chesterfield,332499,23,6.917314037
2014,VA,Loudoun,363050,24,6.610659689
2014,VA,Newport News city,182965,27,14.756920723
2014,VA,Henrico,321924,30,9.318969695
2014,VA,Norfolk city,245428,30,12.223544176
2014,VA,Prince William,446094,31,6.949208014
2014,VA,Virginia Beach city,450980,48,10.643487516
2014,VA,Richmond city,217853,50,22.951256122
2014,VA,Fairfax,1137538,58,5.098730768
2014,WA,Clallam,72715,11,15.127552775
2014,WA,Lewis,75128,12,15.972739857
2014,WA,Mason,60711,12,19.76577556
2014,WA,Skagit,120365,12,9.96967557
2014,WA,Walla Walla,59844,13,21.723146848
2014,WA,Island,79275,15,18.921475875
2014,WA,Grays Harbor,70818,18,25.417266797
2014,WA,Benton,186486,21,11.260898941
2014,WA,Whatcom,208351,22,10.559104588
2014,WA,Cowlitz,102133,24,23.49877121
2014,WA,Yakima,247687,24,9.689648629
2014,WA,Thurston,265851,25,9.403763762
2014,WA,Kitsap,254183,26,10.228850867
2014,WA,Clark,451008,48,10.642826735
2014,WA,Spokane,484318,59,12.182078717
2014,WA,Pierce,831928,108,12.981892664
2014,WA,Snohomish,759583,112,14.744932417
2014,WA,King,2079967,274,13.173285922
2014,WV,Brooke,23530,10,42.498937527
2014,WV,Lincoln,21561,11,51.018041835
2014,WV,Jefferson,55713,12,21.538958591
2014,WV,Mason,27016,12,44.418122594
2014,WV,Monongalia,103463,14,13.531407363
2014,WV,Hancock,30112,15,49.81402763
2014,WV,Harrison,68761,15,21.814691468
2014,WV,Wayne,41122,17,41.340401731
2014,WV,Wyoming,22598,18,79.653066643
2014,WV,Fayette,45132,19,42.098732607
2014,WV,Wood,86237,19,22.032306319
2014,WV,Logan,35348,21,59.409301799
2014,WV,Boone,23714,23,96.989120351
2014,WV,Mingo,25716,25,97.215741173
2014,WV,Raleigh,78241,38,48.567886402
2014,WV,Berkeley,110497,43,38.915083667
2014,WV,Mercer,61785,44,71.214696124
2014,WV,Cabell,97109,49,50.458762834
2014,WV,Kanawha,190223,82,43.107300379
2014,WI,Monroe,45379,10,22.036624871
2014,WI,Ozaukee,87470,10,11.43249114
2014,WI,Fond du Lac,101759,11,10.809854657
2014,WI,Manitowoc,80160,13,16.21756487
2014,WI,Walworth,103527,13,12.557110705
2014,WI,Jefferson,84395,14,16.588660466
2014,WI,Outagamie,182006,14,7.692054108
2014,WI,Washington,133251,17,12.75787799
2014,WI,Brown,256670,21,8.181711926
2014,WI,Winnebago,169511,25,14.74830542
2014,WI,Rock,161188,28,17.371020175
2014,WI,Racine,195163,37,18.958511603
2014,WI,Kenosha,168068,39,23.204893257
2014,WI,Waukesha,395118,44,11.135913828
2014,WI,Dane,516284,69,13.364737238
2014,WI,Milwaukee,956406,245,25.616735989
2014,WY,Campbell,48320,10,20.695364238
2014,WY,Sweetwater,45010,13,28.882470562
2014,WY,Laramie,96389,14,14.524478934
2014,WY,Natrona,81624,17,20.827207684
2015,AL,Russell,59660,10,16.761649346
2015,AL,Blount,57673,11,19.073049781
2015,AL,Talladega,80862,11,13.603423116
2015,AL,Houston,104173,12,11.519299627
2015,AL,Walker,65294,12,18.378411493
2015,AL,Cullman,82005,13,15.852691909
2015,AL,Lee,156993,15,9.554566127
2015,AL,Montgomery,226519,15,6.621961072
2015,AL,DeKalb,71130,20,28.117531281
2015,AL,St. Clair,87074,21,24.117417369
2015,AL,Calhoun,115620,22,19.027849853
2015,AL,Morgan,119565,22,18.400033455
2015,AL,Etowah,103057,24,23.288083294
2015,AL,Marshall,94725,24,25.336500396
2015,AL,Tuscaloosa,203976,26,12.746597639
2015,AL,Baldwin,203709,41,20.126749432
2015,AL,Shelby,208713,42,20.123327248
2015,AL,Madison,353089,47,13.311091538
2015,AL,Mobile,415395,71,17.092165288
2015,AL,Jefferson,660367,179,27.106139465
2015,AZ,Navajo,108277,12,11.082686074
2015,AZ,Gila,53159,16,30.098384093
2015,AZ,Coconino,139097,21,15.097378089
2015,AZ,Yuma,204275,26,12.727940277
2015,AZ,Cochise,126427,31,24.520078781
2015,AZ,Yavapai,222255,46,20.6969472
2015,AZ,Mohave,204737,49,23.933143496
2015,AZ,Pinal,406584,54,13.281388348
2015,AZ,Pima,1010025,207,20.494542214
2015,AZ,Maricopa,4167947,683,16.386964614
2015,AR,Clay,15109,10,66.185717122
2015,AR,Crawford,61703,10,16.206667423
2015,AR,Jefferson,71565,10,13.973310976
2015,AR,Saline,117460,11,9.364890175
2015,AR,Greene,44196,13,29.414426645
2015,AR,Craighead,104354,14,13.415872894
2015,AR,White,79161,14,17.685476434
2015,AR,Garland,97177,18,18.52290151
2015,AR,Washington,225477,18,7.983075879
2015,AR,Sebastian,127780,19,14.869306621
2015,AR,Benton,249672,32,12.816815662
2015,AR,Pulaski,392664,41,10.441497056
2015,CA,Sutter,96463,11,11.403335994
2015,CA,Kings,150965,12,7.948862319
2015,CA,Yuba,74492,12,16.109112388
2015,CA,Siskiyou,43554,13,29.848004776
2015,CA,Mendocino,87649,15,17.113714931
2015,CA,Marin,261221,16,6.125081827
2015,CA,Napa,142456,17,11.933509294
2015,CA,Nevada,98877,19,19.215793359
2015,CA,Tuolumne,53709,19,35.375821557
2015,CA,Shasta,179533,26,14.482017234
2015,CA,Madera,154998,28,18.064749223
2015,CA,Yolo,213016,29,13.614000826
2015,CA,Lake,64591,31,47.994302612
2015,CA,Merced,268455,32,11.92006109
2015,CA,Imperial,180191,35,19.423833599
2015,CA,El Dorado,184452,37,20.059419253
2015,CA,Placer,375391,39,10.389167561
2015,CA,Humboldt,135727,42,30.944469413
2015,CA,Monterey,433898,42,9.679694306
2015,CA,San Luis Obispo,281401,45,15.991414387
2015,CA,Santa Cruz,274146,47,17.144149468
2015,CA,Tulare,459863,48,10.437891285
2015,CA,Solano,436092,53,12.153398824
2015,CA,Santa Barbara,444769,62,13.939820446
2015,CA,Butte,225411,66,29.27984881
2015,CA,San Mateo,765135,68,8.887320538
2015,CA,Sonoma,502146,78,15.533330944
2015,CA,Contra Costa,1126745,109,9.673883621
2015,CA,Ventura,850536,109,12.815448141
2015,CA,San Joaquin,726106,113,15.562466086
2015,CA,Stanislaus,538388,113,20.988580726
2015,CA,Santa Clara,1918044,131,6.829874601
2015,CA,Fresno,974861,137,14.053285545
2015,CA,San Francisco,864816,187,21.623096705
2015,CA,Alameda,1638215,190,11.597989275
2015,CA,San Bernardino,2128133,202,9.49188796
2015,CA,Kern,882176,204,23.124637261
2015,CA,Sacramento,1501335,275,18.317031176
2015,CA,Riverside,2361026,320,13.553429738
2015,CA,Orange,3169776,330,10.410830292
2015,CA,San Diego,3299521,376,11.395593482
2015,CA,Los Angeles,10170292,675,6.636977581
2015,CO,La Plata,54688,10,18.285547104
2015,CO,Las Animas,14058,11,78.247261346
2015,CO,Douglas,322387,20,6.203724096
2015,CO,Weld,285174,28,9.81856691
2015,CO,Mesa,148513,31,20.873593557
2015,CO,Boulder,319372,32,10.01966359
2015,CO,Larimer,333577,45,13.490138709
2015,CO,Pueblo,163591,45,27.507625725
2015,CO,Jefferson,565524,71,12.554728004
2015,CO,Adams,491337,72,14.653893356
2015,CO,Arapahoe,631096,86,13.627086846
2015,CO,Denver,682545,111,16.262664
2015,CO,El Paso,674471,128,18.977835963
2015,CT,Tolland,151420,24,15.849953771
2015,CT,Windham,116573,32,27.450610347
2015,CT,Middlesex,164063,42,25.599921981
2015,CT,Litchfield,183603,55,29.955937539
2015,CT,New London,271863,68,25.012598257
2015,CT,Fairfield,948053,134,14.134230892
2015,CT,New Haven,859470,200,23.270154863
2015,CT,Hartford,895841,203,22.660271187
2015,DE,Kent,173533,38,21.897852282
2015,DE,Sussex,215622,45,20.869855581
2015,DE,New Castle,556779,112,20.115701203
2015,DC,District of Columbia,672228,128,19.041158655
2015,FL,Columbia,68348,10,14.631006028
2015,FL,Okeechobee,39469,11,27.869973904
2015,FL,Flagler,105392,13,12.33490208
2015,FL,Sumter,118891,13,10.934385277
2015,FL,St. Johns,226640,17,7.500882457
2015,FL,Charlotte,173115,18,10.397712503
2015,FL,Indian River,147919,18,12.168822126
2015,FL,Leon,286272,18,6.287726358
2015,FL,Monroe,77482,19,24.521824424
2015,FL,Santa Rosa,167040,24,14.367816092
2015,FL,Martin,156283,25,15.996621514
2015,FL,Alachua,259964,26,10.001384807
2015,FL,Bay,181635,26,14.31442178
2015,FL,Citrus,141058,28,19.849990784
2015,FL,Hernando,178439,29,16.252052522
2015,FL,Osceola,323993,37,11.419999815
2015,FL,Lake,325875,40,12.274645186
2015,FL,Okaloosa,198664,40,20.13449845
2015,FL,St. Lucie,298563,41,13.732445079
2015,FL,Clay,203967,42,20.591566283
2015,FL,Marion,343254,46,13.40115483
2015,FL,Collier,357305,48,13.433901009
2015,FL,Escambia,311003,55,17.684716868
2015,FL,Seminole,449144,58,12.913453146
2015,FL,Sarasota,405549,85,20.959242903
2015,FL,Polk,650092,91,13.998018742
2015,FL,Volusia,517887,93,17.957585342
2015,FL,Lee,701982,97,13.818018126
2015,FL,Pasco,497909,103,20.686510989
2015,FL,Brevard,568088,139,24.468040163
2015,FL,Manatee,363369,142,39.078732638
2015,FL,Duval,913010,154,16.867285134
2015,FL,Hillsborough,1349050,164,12.156702865
2015,FL,Miami-Dade,2693117,174,6.460914992
2015,FL,Pinellas,949827,175,18.424407813
2015,FL,Orange,1288126,181,14.051420436
2015,FL,Broward,1896425,259,13.657276191
2015,FL,Palm Beach,1422789,273,19.187665915
2015,GA,Barrow,75370,10,13.267878466
2015,GA,Clarke,123912,11,8.877267738
2015,GA,Floyd,96504,11,11.398491254
2015,GA,Rockdale,88856,11,12.379580445
2015,GA,Troup,69763,11,15.767670542
2015,GA,Newton,105473,12,11.377319314
2015,GA,Whitfield,104216,12,11.514546711
2015,GA,Catoosa,66050,13,19.682059046
